infector,contactee,lambda,infector_index,contactee_index,unique_contact_probability,seed,matrix_index
P072,P003,0.017511401125898805,71,2,0.017358967612915333,123,0
P073,P003,0.14417999531345593,72,2,0.13426809365161496,123,0
P074,P003,0.012951775127768026,73,2,0.01286826182560008,123,0
P075,P003,0.0032840626939856974,74,2,0.0032786760583930485,123,0
P076,P003,0.1269455835913698,75,2,0.11921839973540671,123,0
P077,P003,0.03201124465824996,76,2,0.031504308385100876,123,0
P078,P003,0.04117265629782849,77,2,0.04033657629080134,123,0
P079,P003,0.012951775127768026,78,2,0.01286826182560008,123,0
P080,P003,0.0030411683043173516,79,2,0.0030365486362390337,123,0
P081,P003,0.1443909205827136,80,2,0.13445067913044395,123,0
P082,P003,0.016073764004451308,81,2,0.015945270439416404,123,0
P083,P003,0.23264908775996604,82,2,0.20756840131238619,123,0
P084,P003,0.08955613556629179,83,2,0.0856630631380847,123,0
P085,P003,0.02988510005528593,84,2,0.029442955907184043,123,0
P086,P003,0.013192274463906565,85,2,0.013105637807785064,123,0
P087,P003,0.023955313427994545,86,2,0.02367066240564175,123,0
P088,P003,0.01583395675014165,87,2,0.015709258679095006,123,0
P089,P003,0.3961614676469014,88,2,0.32710196409737935,123,0
P090,P003,0.050019148982598745,89,2,0.04878879040058415,123,0
P091,P003,0.13549352882795032,90,2,0.12671518591352526,123,0
P092,P003,0.010784674334358414,91,2,0.010726728231138294,123,0
P093,P003,0.050019148982598745,92,2,0.04878879040058415,123,0
P094,P003,0.14016393894832502,93,2,0.1307842745942348,123,0
P095,P003,0.03413287835947497,94,2,0.033556923265511296,123,0
P096,P003,0.1191894575446905,95,2,0.11236038519158742,123,0
P097,P003,0.013432715974021263,96,2,0.013342899653612905,123,0
P098,P003,0.0013392536325021022,97,2,0.001338357232569587,123,0
P099,P003,0.049787346392085464,98,2,0.04856827162064903,123,0
P100,P003,0.018707855269301302,99,2,0.01853394950145182,123,0
P101,P003,0.06770849676829933,100,2,0.06546714677764387,123,0
P102,P003,0.008371263674178637,101,2,0.008336322215793945,123,0
P103,P003,0.08888753970168274,102,2,0.08505153683404099,123,0
P104,P003,0.7586882855092877,103,2,0.5317197256527537,123,0
P105,P003,0.040236877694076106,104,2,0.03943812348119591,123,0
P106,P003,0.04257468434626471,105,2,0.0416811085716714,123,0
P107,P003,0.05464395260013394,106,2,0.05317779847061144,123,0
P108,P003,0.009095898646810312,107,2,0.009054656101444292,123,0
P109,P003,0.06337258579484789,108,2,0.061406298147273386,123,0
P110,P003,0.0071623706173586914,109,2,0.00713678196916856,123,0
P111,P003,0.027043190384542778,110,2,0.026680797414138202,123,0
P112,P003,0.1500691505825366,111,2,0.13935153997508531,123,0
P113,P003,0.023955313427994545,112,2,0.02367066240564175,123,0
P114,P003,0.07429043086962318,113,2,0.07159798192337052,123,0
P115,P003,0.0,114,2,0.0,123,0
P116,P003,0.0,115,2,0.0,123,0
P117,P003,0.0,116,2,0.0,123,0
P118,P003,0.0,117,2,0.0,123,0
P119,P003,0.0,118,2,0.0,123,0
P120,P003,0.0,119,2,0.0,123,0
C001,P003,0.03601500349671553,120,2,0.0353741793857798,123,0
C002,P003,0.0282283010817722,121,2,0.027833605175611176,123,0
C003,P003,0.051871637875970725,122,2,0.050549267466058034,123,0
C004,P003,0.09466724002240641,123,2,0.09032441226181576,123,0
C005,P003,0.22606248958054043,124,2,0.20233174584639702,123,0
C006,P003,0.031775229480131464,125,2,0.03127570172567784,123,0
C007,P003,0.10085439999557956,126,2,0.09593534487868549,123,0
C008,P003,0.07429043086962318,127,2,0.07159798192337052,123,0
C009,P003,0.07247904768629782,128,2,0.06991476610628322,123,0
C010,P003,0.027991391274684453,129,2,0.027603262138371276,123,0
C011,P003,0.019186036393487312,130,2,0.019003155849079634,123,0
C012,P003,0.017511401125898805,131,2,0.017358967612915333,123,0
C013,P003,0.018946974413542476,132,2,0.018768608766669415,123,0
C014,P003,0.05717850702610681,133,2,0.055574532262941956,123,0
C015,P003,0.09000161792708747,134,2,0.08607029340159633,123,0
C016,P003,0.05763864571966509,135,2,0.05600899899868583,123,0
C017,P003,0.023955313427994545,136,2,0.02367066240564175,123,0
C018,P003,0.28310194998949695,137,2,0.2465570295589068,123,0
C019,P003,0.2116737962279023,138,2,0.19077137205245753,123,0
C020,P003,0.028701952383632795,139,2,0.028293964020755125,123,0
C021,P003,0.017750806502184864,140,2,0.017594189001272076,123,0
C022,P003,0.04746636039863748,141,2,0.04635744725163271,123,0
C023,P003,0.15467213557705387,142,2,0.1433039884131786,123,0
C024,P003,0.05809857278298158,143,2,0.05644306618029993,123,0
C025,P003,0.0729322011789556,144,2,0.07033614199730254,123,0
C026,P003,0.033426167155496574,145,2,0.03287368571779714,123,0
C027,P003,0.0656569875275982,146,2,0.06354797606839668,123,0
C028,P003,0.21776776134115697,147,2,0.19568778763247707,123,0
C029,P003,0.03248310797069931,148,2,0.03196119816699883,123,0
C030,P003,0.04769870156198867,149,2,0.04657899193378823,123,0
C031,P003,0.05348975535049241,150,2,0.0520843479823222,123,0
C032,P003,0.05510525875016349,151,2,0.053614472647176115,123,0
C033,P003,0.009095898646810312,152,2,0.009054656101444292,123,0
C034,P003,0.0049826734899931,153,2,0.0049702805642837244,123,0
C035,P003,0.018707855269301302,154,2,0.01853394950145182,123,0
C036,P003,0.049091616051419866,155,2,0.04790610138089013,123,0
C037,P003,0.07270565010113748,156,2,0.0701255017887813,123,0
C038,P003,0.024193181239782643,157,2,0.023902872110057816,123,0
C039,P003,0.1741042086872432,158,2,0.15979066401574527,123,0
C040,P003,0.035779931488154906,159,2,0.03514739620247376,123,0
C041,P003,0.04210756003859992,160,2,0.041233349951665055,123,0
C042,P003,0.038831565834026395,161,2,0.03808728553183105,123,0
C043,P003,0.04746636039863748,162,2,0.04635744725163271,123,0
C044,P003,0.0848665497984961,163,2,0.08136513176986904,123,0
C045,P003,0.08732574207293886,164,2,0.08362145603613513,123,0
C046,P003,0.016553206059435995,165,2,0.016416954579532295,123,0
C047,P003,0.2049471125018702,166,2,0.18530959779082234,123,0
C048,P003,0.013192274463906565,167,2,0.013105637807785064,123,0
C049,P003,0.04467404763965173,168,2,0.043690857740743216,123,0
C050,P003,0.031303031948638885,169,2,0.030818164487860122,123,0
C051,P003,0.013913425627362565,170,2,0.013817081265316888,123,0
C052,P003,0.03812816862145841,171,2,0.03741044079229561,123,0
C053,P003,0.019186036393487312,172,2,0.019003155849079634,123,0
C054,P003,0.04444100257881023,173,2,0.043467968647909805,123,0
C055,P003,0.06222842500927299,174,2,0.06033178144731122,123,0
C056,P003,0.19437031575478053,175,2,0.17664705276124204,123,0
C057,P003,0.05717850702610681,176,2,0.055574532262941956,123,0
C058,P003,0.022050331264472926,177,2,0.02180899977774242,123,0
C059,P003,0.02775442532803973,178,2,0.027372809921284103,123,0
C060,P003,0.04769870156198867,179,2,0.04657899193378823,123,0
C061,P003,0.045372857139259815,180,2,0.044358902208819995,123,0
C062,P003,0.0,181,2,0.0,123,0
C063,P003,0.0,182,2,0.0,123,0
C064,P003,0.0,183,2,0.0,123,0
C065,P003,0.0,184,2,0.0,123,0
C066,P003,0.0,185,2,0.0,123,0
P001,P004,0.005077562416645177,0,3,0.005064693386911401,123,0
P002,P004,0.007907278339331478,1,3,0.007876098051826541,123,0
P003,P004,0.0040123920773794735,2,3,0.004004353187608056,123,0
P004,P004,0.0,3,3,0.0,123,0
P005,P004,12.0,4,3,0.9999938557876467,123,0
P006,P004,12.0,5,3,0.9999938557876467,123,0
P007,P004,0.0003697188617444427,6,3,0.0003696505241482795,123,0
P008,P004,0.0020670969303222026,7,3,0.00206496195678163,123,0
P009,P004,0.010697873672260168,8,3,0.0106408549292768,123,0
P010,P004,0.0011087467616385527,9,3,0.0011081323290521583,123,0
P011,P004,0.0016430224391625334,10,3,0.0016416734167206126,123,0
P012,P004,0.002804871946698487,11,3,0.002800941968600257,123,0
P013,P004,0.014023927956958159,12,3,0.01392605075444231,123,0
P014,P004,0.001423061140989643,13,3,0.0014220490696208454,123,0
P015,P004,0.0020356901716327377,14,3,0.0020336195596750706,123,0
P016,P004,0.0020513936742755316,15,3,0.0020492910043191648,123,0
P017,P004,0.03752463304177392,16,3,0.03682930839528198,123,0
P018,P004,0.03649348720227702,17,3,0.03583562671658935,123,0
P019,P004,0.00795411231526075,18,3,0.007922562070713401,123,0
P020,P004,0.004090752083232457,19,3,0.004082396354550433,123,0
P021,P004,0.006329253132766508,20,3,0.0063092656011050074,123,0
P022,P004,0.013992894493242605,21,3,0.013895448989480697,123,0
P023,P004,0.0010301527278855427,22,3,0.001029622302719413,123,0
P024,P004,0.010137261873451717,23,3,0.010086053019573327,123,0
P025,P004,0.0007157148080839264,24,3,0.0007154587453336303,123,0
P026,P004,0.001391634148390732,25,3,0.0013906662746167031,123,0
P027,P004,0.007563762144913993,26,3,0.007535228880950484,123,0
P028,P004,0.0005741854810173928,27,3,0.0005740206680799886,123,0
P029,P004,0.002349713380052357,28,3,0.0023469549644864474,123,0
P030,P004,0.0014073477681471706,29,3,0.0014063579186854858,123,0
P031,P004,0.0024125061902010893,30,3,0.0024095984359372435,123,0
P032,P004,7.867782159272337e-06,31,3,7.867751208312512e-06,123,0
P033,P004,0.0003697188617444427,32,3,0.0003696505241482795,123,0
P034,P004,0.0013130623456274401,33,3,0.0013122006564575406,123,0
P035,P004,0.007251372262764349,34,3,0.007225144496972535,123,0
P036,P004,0.002600860966490913,35,3,0.0025974816579461546,123,0
P037,P004,0.003071592751503928,36,3,0.0030668802366985437,123,0
P038,P004,0.005171493585566665,37,3,0.005158144434211032,123,0
P039,P004,0.0007943335576955914,38,3,0.0007940181583114825,123,0
P040,P004,0.0032911917750281707,39,3,0.003285781740159699,123,0
P041,P004,0.0014701997781108589,40,3,0.0014691195638588672,123,0
P042,P004,0.0003854485475705088,41,3,0.00038537427182261386,123,0
P043,P004,0.0018001080351886423,42,3,0.001798488812457144,123,0
P044,P004,0.005343677816477972,43,3,0.005329425767594542,123,0
P045,P004,0.003855653642395839,44,3,0.003848230153755794,123,0
P046,P004,0.002679331653687097,45,3,0.0026757454482247978,123,0
P047,P004,0.05023525309346556,46,3,0.048994328843630086,123,0
P048,P004,0.004200445776762348,47,3,0.0041916362433727095,123,0
P049,P004,0.007719920498319085,48,3,0.007690198445210128,123,0
P050,P004,0.038373014328008756,49,3,0.03764609786204964,123,0
P051,P004,0.0006999903164254451,50,3,0.0006997453803582188,123,0
P052,P004,0.0009201107022009229,51,3,0.0009196875301471508,123,0
P053,P004,0.01921620747404112,52,3,0.019032753137394165,123,0
P054,P004,0.0011873346188548569,53,3,0.0011866300160003895,123,0
P055,P004,0.002789180271939983,54,3,0.002785294122542026,123,0
P056,P004,0.008578355824542376,55,3,0.008541666715912943,123,0
P057,P004,0.0070326412662188465,56,3,0.007007970112964168,123,0
P058,P004,0.020234473704441928,57,3,0.020031130564728605,123,0
P059,P004,0.0146754083233671,58,3,0.014568249359597996,123,0
P060,P004,0.008500346693179409,59,3,0.00846432089575,123,0
P061,P004,0.001218768032528551,60,3,0.001218025636403497,123,0
P062,P004,0.00670445503913859,61,3,0.00668203032360537,123,0
P063,P004,0.004122094366373136,62,3,0.0041136101969095895,123,0
P064,P004,0.0009358317329863596,63,3,0.0009353939790354149,123,0
P065,P004,0.0128905821134493,64,3,0.012807854410774477,123,0
P066,P004,0.00643870156489668,65,3,0.006418017542533905,123,0
P067,P004,0.002836254557548842,66,3,0.002832236187529036,123,0
P068,P004,0.0021299074887025453,67,3,0.0021276408452798323,123,0
P069,P004,0.0007628867995559726,68,3,0.0007625958754069462,123,0
P070,P004,0.0033225591278424104,69,3,0.0033170455363650264,123,0
P071,P004,0.004404130718170015,70,3,0.004394446756172843,123,0
P072,P004,0.0011401826456551134,71,3,0.0011395328843947228,123,0
P073,P004,0.009965901117572213,72,3,0.009916406082364548,123,0
P074,P004,0.0008415018407978899,73,3,0.0008411478774177361,123,0
P075,P004,0.0002124083937193297,74,3,0.00021238583665361688,123,0
P076,P004,0.008703157778422222,75,3,0.008665394932175108,123,0
P077,P004,0.0020985027026581542,76,3,0.0020963023852547114,123,0
P078,P004,0.002710718204505094,77,3,0.0027070475253876403,123,0
P079,P004,0.0008415018407978899,78,3,0.0008411478774177361,123,0
P080,P004,0.00019667598576908577,79,3,0.00019665664631529634,123,0
P081,P004,0.00998148058157287,80,3,0.009931830933917807,123,0
P082,P004,0.001045872028805684,81,3,0.0010453252952764558,123,0
P083,P004,0.016774319329301932,82,3,0.01663441380044428,123,0
P084,P004,0.006032118419085372,83,3,0.006013961718907224,123,0
P085,P004,0.001957168959205839,84,3,0.001955254952919927,123,0
P086,P004,0.0008572241074345157,85,3,0.0008568567958129325,123,0
P087,P004,0.001564470386723638,86,3,0.0015632472408697584,123,0
P088,P004,0.0010301527278855427,87,3,0.001029622302719413,123,0
P089,P004,0.030909902987224458,88,3,0.030437076135917618,123,0
P090,P004,0.003306875574424143,89,3,0.0033014138834279727,123,0
P091,P004,0.009326934021763301,90,3,0.009283573085550945,123,0
P092,P004,0.0006999903164254451,91,3,0.0006997453803582188,123,0
P093,P004,0.003306875574424143,92,3,0.0033014138834279727,123,0
P094,P004,0.009669845175474678,93,3,0.00962324255695135,123,0
P095,P004,0.0022398164737061728,94,3,0.002237309956516942,123,0
P096,P004,0.008141426287846148,95,3,0.008108374633536308,123,0
P097,P004,0.0008729461268853597,96,3,0.0008725652202601353,123,0
P098,P004,8.654219932970538e-05,97,3,8.653845466155552e-05,123,0
P099,P004,0.0032911917750281707,98,3,0.003285781740159699,123,0
P100,P004,0.001218768032528551,99,3,0.001218025636403497,123,0
P101,P004,0.004513790043310143,100,3,0.00450361820330436,123,0
P102,P004,0.0005427317990634703,101,3,0.000542584546801339,123,0
P103,P004,0.005985194339867021,102,3,0.005967318744974248,123,0
P104,P004,0.0707641188776323,103,3,0.06831836768058741,123,0
P105,P004,0.002647944117722608,104,3,0.0026444414060410315,123,0
P106,P004,0.002804871946698487,105,3,0.002800941968600257,123,0
P107,P004,0.003620499917284836,106,3,0.0036139538099027035,123,0
P108,P004,0.0005899119510018426,107,3,0.0005897379871563357,123,0
P109,P004,0.004216115322193904,108,3,0.004207239985517641,123,0
P110,P004,0.0004640932655696364,109,3,0.0004639855909477353,123,0
P111,P004,0.0017686928899921593,110,3,0.0017671296744744547,123,0
P112,P004,0.01040203438774159,111,3,0.01034812032860477,123,0
P113,P004,0.001564470386723638,112,3,0.0015632472408697584,123,0
P114,P004,0.004967964900366282,113,3,0.0049556449728399565,123,0
P115,P004,0.0,114,3,0.0,123,0
P116,P004,0.0,115,3,0.0,123,0
P117,P004,0.0,116,3,0.0,123,0
P118,P004,0.0,117,3,0.0,123,0
P119,P004,0.0,118,3,0.0,123,0
P120,P004,0.0,119,3,0.0,123,0
C001,P004,0.0023654119522437535,120,3,0.0023626165699032198,123,0
C002,P004,0.0018472289026020962,121,3,0.0018455238253437534,123,0
C003,P004,0.003432337115042575,122,3,0.0034264533795864693,123,0
C004,P004,0.006391796560787445,123,3,0.006371412482567118,123,0
C005,P004,0.016248069191691833,124,3,0.016116781335253738,123,0
C006,P004,0.002082799939780496,125,3,0.0020806324170857815,123,0
C007,P004,0.0068294910641220905,126,3,0.006806223089631747,123,0
C008,P004,0.004967964900366282,127,3,0.0049556449728399565,123,0
C009,P004,0.0048426958861811165,128,3,0.004830988939808933,123,0
C010,P004,0.0018315221935047807,129,3,0.0018298459802289502,123,0
C011,P004,0.001250200458173807,130,3,0.0012494192831566941,123,0
C012,P004,0.0011401826456551134,131,3,0.0011395328843947228,123,0
C013,P004,0.0012344843688508519,132,3,0.0012337227064747047,123,0
C014,P004,0.003792951389013066,133,3,0.0037857672348128313,123,0
C015,P004,0.006063399915348244,134,3,0.00604505460313054,123,0
C016,P004,0.0038243030071510244,135,3,0.003816999673425747,123,0
C017,P004,0.001564470386723638,136,3,0.0015632472408697584,123,0
C018,P004,0.020912742277142477,137,3,0.02069558728556209,123,0
C019,P004,0.01510949289446034,138,3,0.014995917249684632,123,0
C020,P004,0.0018786415807139692,139,3,0.0018768780381472894,123,0
C021,P004,0.0011559002170906086,140,3,0.0011552324217610765,123,0
C022,P004,0.00313434025059697,141,3,0.003129433334181031,123,0
C023,P004,0.0107445771387509,142,3,0.010687060351970756,123,0
C024,P004,0.003855653642395839,143,3,0.003848230153755794,123,0
C025,P004,0.004874014610913677,144,3,0.004862155876071861,123,0
C026,P004,0.002192714102164425,145,3,0.0021903118607278227,123,0
C027,P004,0.004372797273584564,146,3,0.00436325051600106,123,0
C028,P004,0.01558986683465459,147,3,0.015468973910879869,123,0
C029,P004,0.0021299074887025453,148,3,0.0021276408452798323,123,0
C030,P004,0.0031500265101944303,149,3,0.0031450703820311565,123,0
C031,P004,0.0035421030523590663,150,3,0.0035358372056171206,123,0
C032,P004,0.003651856942436927,151,3,0.0036451970223645436,123,0
C033,P004,0.0005899119510018426,152,3,0.0005897379871563357,123,0
C034,P004,0.0003225283196736586,153,3,0.00032247631300652557,123,0
C035,P004,0.001218768032528551,154,3,0.001218025636403497,123,0
C036,P004,0.0032441389008968594,155,3,0.0032388823681365198,123,0
C037,P004,0.004858355371155212,156,3,0.00484657265196764,123,0
C038,P004,0.0015801812908531677,157,3,0.001578933461749088,123,0
C039,P004,0.012206848610077382,158,3,0.012132647261999252,123,0
C040,P004,0.002349713380052357,159,3,0.0023469549644864474,123,0
C041,P004,0.0027734883509489593,160,3,0.0027696457853904066,123,0
C042,P004,0.002553775598331708,161,3,0.0025505174875131154,123,0
C043,P004,0.00313434025059697,162,3,0.003129433334181031,123,0
C044,P004,0.0057036036158991605,163,3,0.005687368948828819,123,0
C045,P004,0.005875696258107123,164,3,0.005858468113811188,123,0
C046,P004,0.0010773098893761218,165,3,0.0010767297994082048,123,0
C047,P004,0.014582365680870136,166,3,0.014476557919977262,123,0
C048,P004,0.0008572241074345157,167,3,0.0008568567958129325,123,0
C049,P004,0.002946085940336511,168,3,0.002941750487736261,123,0
C050,P004,0.0020513936742755316,169,3,0.0020492910043191648,123,0
C051,P004,0.0009043894242607914,170,3,0.0009039805874039297,123,0
C052,P004,0.002506688013036214,171,3,0.0025035488941173023,123,0
C053,P004,0.001250200458173807,172,3,0.0012494192831566941,123,0
C054,P004,0.0029303964813229993,173,3,0.0029261070604783557,123,0
C055,P004,0.004137765139574154,174,3,0.004129216384377354,123,0
C056,P004,0.013760112812250744,175,3,0.013665875195212562,123,0
C057,P004,0.003792951389013066,176,3,0.0037857672348128313,123,0
C058,P004,0.0014387742669259094,177,3,0.0014377397274460968,123,0
C059,P004,0.0018158152377028792,178,3,0.001814167642607778,123,0
C060,P004,0.0031500265101944303,179,3,0.0031450703820311565,123,0
C061,P004,0.0029931528404763693,180,3,0.002988677824428909,123,0
C062,P004,0.0,181,3,0.0,123,0
C063,P004,0.0,182,3,0.0,123,0
C064,P004,0.0,183,3,0.0,123,0
C065,P004,0.0,184,3,0.0,123,0
C066,P004,0.0,185,3,0.0,123,0
P001,P005,0.02332708904228666,0,4,0.02305711580499359,123,0
P002,P005,0.036145166375274276,1,4,0.035499729688151405,123,0
P003,P005,0.018468678933419098,2,4,0.01829917797292302,123,0
